Path,DSMdv,LC3,Avinf,Lcdate,TOF
3358,0.141,83.182,11.347,2034-02-16,13.99
3358,0.145,77.297,11.048,2037-03-26,11.28
3358,0.159,112.564,14.953,2031-06-08,8.24
3358,0.095,146.051,7.38,2036-01-03,12.92
3358,0.106,123.008,21.279,2031-09-22,11.81
3358,0.181,86.807,13.64,2037-09-14,14.09
3358,0.174,98.025,10.557,2033-09-09,9.82
3358,0.109,90.223,13.856,2034-01-13,14.47
3358,0.114,165.531,19.25,2038-01-08,13.99
3358,0.151,101.676,8.013,2035-09-03,12.9
3358,0.111,95.306,15.343,2039-07-06,14.83
3358,0.088,95.738,10.433,2034-05-31,9.51
3358,0.133,167.966,5.887,2036-07-01,13.4
3358,0.038,86.017,11.834,2039-06-30,13.0
3358,0.069,92.499,9.302,2031-04-09,14.56
3358,0.103,93.29,13.0,2032-10-12,14.42
3358,0.1,153.429,10.486,2031-05-31,11.93
3358,0.101,93.005,9.947,2036-06-27,14.8
3358,0.102,135.671,12.275,2031-12-03,15.0
3358,0.101,87.674,7.16,2038-04-30,12.07
3358,0.1,88.592,8.998,2037-05-01,13.73
3358,0.121,214.233,12.5,2039-09-24,13.38
3358,0.099,105.338,17.014,2039-08-13,14.89
3358,0.108,83.62,12.96,2039-11-07,9.19
3358,0.142,110.006,8.31,2039-11-17,10.25
3358,0.142,91.858,12.044,2031-10-10,13.17
3358,0.103,78.3,12.918,2037-12-23,10.48
3358,0.1,100.824,11.086,2035-11-26,12.27
3358,0.121,187.563,6.858,2031-10-20,9.47
3358,0.033,96.973,9.882,2036-05-06,14.43
3358,0.035,100.838,7.419,2035-06-11,14.47
3358,0.078,90.493,15.011,2036-06-09,14.71
3358,0.092,98.371,10.972,2037-05-23,13.13
3358,0.115,213.095,17.083,2035-02-09,13.74
3358,0.077,129.827,20.639,2031-08-07,12.94
3358,0.007,162.86,12.986,2032-11-21,12.83
3358,0.015,220.469,9.629,2036-03-29,14.65
3358,0.091,87.055,19.212,2036-03-25,12.36
3358,0.11,211.866,7.351,2037-03-26,13.88
3358,0.012,94.674,7.749,2038-06-07,13.11
3358,0.102,106.54,6.542,2038-03-05,11.62
3358,0.117,82.303,8.092,2033-12-28,14.95
3358,0.135,158.608,8.369,2035-08-10,14.54
3358,0.135,100.49,10.905,2037-03-30,14.27
3358,0.015,99.558,12.444,2031-01-15,14.2
3358,0.078,85.496,16.245,2035-02-09,13.32
3358,0.157,118.329,13.353,2034-01-09,11.46
3358,0.053,82.786,6.836,2039-04-15,11.6
3358,0.182,90.883,17.029,2039-01-05,14.65
3358,0.14,89.65,16.395,2031-08-31,12.73
3358,0.114,100.067,12.898,2034-02-28,14.28
3358,0.068,149.729,11.527,2033-08-06,9.65
3358,0.135,84.37,15.061,2039-02-16,13.52
3358,0.097,168.187,12.002,2037-05-29,12.25
3358,0.079,119.886,4.655,2031-08-09,10.03
3358,0.098,84.778,8.956,2038-03-13,14.58
3358,0.078,87.355,13.2,2039-05-23,11.73
3358,0.013,164.237,5.039,2035-05-26,14.7
3358,0.143,177.007,12.855,2039-10-16,9.18
3358,0.109,162.974,7.524,2036-08-12,13.16
3358,0.087,82.258,11.071,2036-11-30,11.59
3358,0.136,193.592,13.073,2032-05-17,10.39
3358,0.056,140.777,17.423,2037-04-21,11.53
3358,0.011,177.644,13.257,2030-12-24,14.76
3358,0.118,100.071,10.079,2038-04-24,12.54
3358,0.116,170.09,21.216,2038-12-28,14.36
3358,0.121,126.391,9.174,2032-10-14,13.84
3358,0.098,96.659,14.391,2034-01-27,14.45
3358,0.103,86.726,17.452,2036-11-14,11.3
3358,0.083,89.829,22.189,2032-04-17,14.73
3358,0.047,87.716,11.965,2038-08-10,13.63
3358,0.151,131.509,11.711,2034-12-29,10.47
3358,0.075,92.114,16.515,2039-04-21,12.62
3358,0.112,134.702,7.179,2033-05-16,7.65
3358,0.045,103.147,15.805,2038-07-11,12.12
3358,0.154,91.256,6.006,2035-12-04,13.14
3358,0.051,222.512,11.735,2035-04-06,14.36
3358,0.156,95.998,8.894,2037-10-08,11.77
3358,0.111,209.477,8.804,2034-07-22,13.87
3358,0.068,106.832,17.574,2034-01-31,12.86
3358,0.097,79.201,12.529,2036-01-27,12.26
3358,0.179,199.611,17.099,2036-05-06,12.12
3358,0.062,97.665,16.909,2033-11-16,12.36
3358,0.111,148.189,13.336,2035-05-12,14.86
3358,0.07,92.276,5.416,2035-07-29,14.33
3358,0.041,90.987,11.648,2031-09-22,13.5
3358,0.151,104.799,16.106,2036-09-19,11.44
3358,0.125,166.917,14.414,2038-12-30,10.41
3358,0.023,126.17,14.279,2039-06-14,14.04
3358,0.144,113.51,5.102,2035-06-25,14.42
3358,0.173,89.691,13.881,2036-02-06,12.98
3358,0.125,146.287,12.923,2032-04-09,13.2
3358,0.165,75.807,13.381,2036-03-11,12.72
3358,0.092,175.822,14.239,2035-06-15,13.93
3358,0.148,132.427,19.931,2032-02-01,13.65
3358,0.126,111.234,5.864,2031-08-29,15.0
3358,0.025,98.507,7.419,2035-03-13,14.71
3358,0.113,187.344,7.525,2037-07-08,13.62
3358,0.112,135.292,19.212,2033-11-20,14.45
3358,0.073,126.591,21.709,2031-09-24,12.75
3358,0.066,176.833,24.596,2038-07-25,15.0
3358,0.103,92.135,14.911,2031-09-16,10.32
3358,0.075,106.674,15.763,2033-01-30,14.85
3358,0.165,86.138,15.34,2039-01-01,13.38
3358,0.172,92.173,4.064,2034-12-07,14.48
3358,0.18,89.65,15.626,2031-08-31,7.85
3358,0.128,209.932,14.071,2034-06-04,14.45
3358,0.131,210.075,13.308,2038-07-11,14.12
3358,0.081,91.945,18.235,2038-06-03,14.62
3358,0.093,107.041,11.641,2037-07-16,13.85
3358,0.064,85.535,14.367,2034-01-03,14.38
3358,0.029,102.631,5.637,2034-06-02,7.02
3358,0.101,88.074,7.291,2036-04-24,13.1
3358,0.12,82.672,12.682,2039-04-15,12.65
3358,0.134,182.479,14.593,2037-01-11,13.76
3358,0.01,177.084,6.798,2038-04-04,12.51
3358,0.197,178.795,5.47,2036-01-11,12.73
3358,0.017,100.216,14.47,2039-10-14,14.05
3358,0.067,196.559,20.424,2033-03-17,15.0
3358,0.109,85.775,17.89,2037-04-05,14.21
3358,0.117,87.812,10.297,2031-12-01,11.58
3358,0.082,88.915,10.679,2035-02-11,14.03
3358,0.036,158.379,13.694,2036-10-31,9.13
3358,0.103,134.27,12.899,2032-04-21,11.65
3358,0.103,175.459,22.146,2035-01-18,14.12
3358,0.125,148.448,21.419,2032-11-13,14.15
3358,0.055,138.308,11.6,2032-03-22,13.02
3358,0.007,91.417,10.375,2031-11-27,13.07
3358,0.062,113.607,9.928,2036-04-12,13.74
3358,0.006,102.637,6.538,2036-07-01,14.39
3358,0.156,75.807,6.077,2036-03-11,13.32
3358,0.128,175.822,9.975,2035-06-15,13.64
3358,0.095,111.665,18.573,2035-01-22,14.19
3358,0.121,184.04,6.243,2035-03-17,14.95
3358,0.136,82.303,13.798,2036-02-06,12.41
3358,0.157,84.229,12.535,2032-09-14,7.07
3358,0.013,187.667,10.998,2038-09-09,13.67
3358,0.106,83.772,18.416,2038-01-06,10.37
3358,0.045,91.197,10.457,2037-05-05,14.04
3358,0.171,90.246,19.0,2037-05-01,10.67
3358,0.143,202.779,13.057,2039-09-28,13.62
3358,0.091,184.641,13.988,2035-03-15,14.21
3358,0.159,157.071,14.021,2038-08-12,14.25
3358,0.15,124.373,6.611,2038-04-26,11.34
3358,0.102,92.76,18.569,2039-06-28,13.65
3358,0.187,149.213,13.626,2032-09-28,6.99
3358,0.14,111.012,12.261,2031-08-07,7.98
3358,0.179,103.133,9.286,2038-02-11,12.44
3358,0.093,90.036,13.772,2037-02-10,10.6
3358,0.057,109.506,16.171,2039-09-20,13.28
3358,0.107,88.826,10.108,2035-02-05,13.41
3358,0.097,78.16,9.824,2035-12-06,12.55
3358,0.152,187.221,16.504,2032-07-30,11.87
3358,0.113,93.776,9.245,2036-02-20,13.76
3358,0.097,155.937,11.559,2034-01-07,14.16
3358,0.06,94.569,15.508,2031-10-06,11.48
3358,0.101,90.018,11.509,2032-11-23,12.33
3358,0.101,200.636,15.657,2033-07-07,12.45
3358,0.123,105.312,14.079,2038-05-08,11.21
3358,0.083,192.557,5.8,2038-07-19,11.86
3358,0.118,142.819,6.916,2036-10-13,12.33
3358,0.164,103.172,19.368,2036-05-06,12.24
3358,0.151,223.413,19.59,2032-02-27,14.48
3358,0.025,83.292,10.998,2039-06-22,12.88
3358,0.015,91.295,12.764,2039-08-29,12.71
3358,0.112,121.92,17.61,2035-11-12,11.08
3358,0.123,86.108,10.342,2035-02-01,13.43
3358,0.135,97.625,21.907,2031-05-25,12.77
3358,0.126,150.912,13.397,2036-05-06,13.52
3358,0.149,137.265,6.959,2037-06-16,11.95
3358,0.039,93.135,5.253,2036-04-16,14.11
3358,0.153,94.039,15.466,2035-01-10,11.18
3358,0.017,173.81,21.553,2039-06-10,12.5
3358,0.079,165.216,7.318,2037-08-19,13.51
3358,0.169,117.834,13.977,2036-07-23,12.84
3358,0.152,85.23,13.925,2038-05-16,13.76
3358,0.059,114.326,14.303,2030-12-24,14.73
3358,0.077,97.601,14.557,2039-09-12,14.16
3358,0.168,194.663,7.432,2035-01-14,14.62
3358,0.075,84.768,15.633,2039-08-19,13.91
3358,0.156,82.197,10.716,2035-09-29,12.54
3358,0.01,86.17,11.059,2039-05-03,12.75
3358,0.071,130.487,10.522,2034-06-10,10.04
3358,0.105,117.524,16.073,2033-04-20,11.21
3358,0.117,152.817,17.75,2034-01-31,14.09
3358,0.117,85.454,11.145,2033-12-10,11.39
3358,0.175,181.197,10.685,2037-12-29,12.31
3358,0.095,156.625,17.111,2039-04-17,13.96
3358,0.05,113.889,15.283,2032-12-03,14.52
3358,0.031,184.859,6.93,2034-06-26,14.93
3358,0.036,98.714,20.328,2033-02-09,13.73
3358,0.107,198.446,12.984,2039-07-20,11.7
3358,0.055,164.548,10.661,2033-11-18,10.6
3358,0.085,88.506,6.478,2036-05-02,14.07
3358,0.165,104.526,14.48,2031-12-27,14.47
3358,0.11,173.125,13.347,2032-11-07,11.14
3358,0.04,193.752,7.129,2036-01-27,14.58
3358,0.106,89.999,13.414,2031-05-27,11.45
3358,0.076,147.406,10.328,2035-02-03,13.8
3358,0.052,108.471,18.693,2036-03-15,12.71
3358,0.111,90.241,9.521,2037-02-24,13.83
3358,0.059,143.927,6.06,2039-07-12,11.12
3358,0.18,106.93,10.54,2035-02-07,14.15
3358,0.035,212.801,13.11,2032-12-11,12.28
3358,0.089,179.201,11.004,2034-01-05,14.0
3358,0.116,105.505,11.641,2036-08-18,14.76
3358,0.109,163.58,19.19,2033-06-17,14.67
3358,0.048,166.289,10.371,2035-05-12,14.16
3358,0.013,84.876,7.888,2037-07-30,13.99
3358,0.085,81.803,7.463,2036-01-17,13.99
3358,0.053,90.066,9.217,2035-06-09,14.38
3358,0.152,118.168,18.505,2039-05-07,15.0
3358,0.105,104.791,13.065,2037-10-28,14.79
3358,0.026,140.255,12.828,2038-04-16,13.4
3358,0.104,91.564,13.315,2031-12-01,13.8
3358,0.119,210.868,12.69,2038-06-23,11.55
3358,0.153,131.812,17.423,2039-04-09,9.57
3358,0.087,117.862,8.347,2038-02-01,12.27
3358,0.081,80.006,13.22,2036-01-19,12.37
3358,0.056,90.427,12.759,2039-04-19,13.35
3358,0.091,91.945,9.37,2038-06-03,12.65
3358,0.097,101.491,9.507,2032-09-16,11.03
3358,0.069,216.95,9.666,2037-08-17,11.53
3358,0.086,87.104,7.172,2036-03-29,14.17
3358,0.138,99.217,14.124,2031-11-29,11.23
3358,0.113,185.607,10.355,2034-01-01,14.18
3358,0.08,111.796,18.305,2033-12-06,9.24
3358,0.068,170.62,14.042,2037-04-11,14.83
3358,0.009,171.935,21.354,2038-12-28,8.69
3358,0.106,168.081,23.472,2038-07-25,14.98
3358,0.043,85.239,11.522,2031-11-15,13.6
3358,0.19,137.514,20.734,2033-12-02,11.21
3358,0.128,111.096,6.429,2034-11-27,6.12
3358,0.117,114.781,19.565,2038-11-18,8.36
3358,0.155,171.571,14.021,2038-06-05,14.43
3358,0.168,176.47,9.337,2034-10-22,13.64
3358,0.184,148.377,21.841,2035-02-07,13.28
3358,0.05,96.198,18.939,2038-04-24,14.79
3358,0.102,210.957,10.251,2036-05-06,13.94
3358,0.039,199.867,18.689,2037-07-20,10.93
3358,0.098,164.132,13.538,2038-06-05,11.92
3358,0.106,86.786,13.817,2031-10-18,14.18
3358,0.103,136.525,18.682,2031-05-25,12.1
3358,0.109,104.163,16.976,2031-09-10,12.76
3358,0.091,190.38,12.583,2035-02-07,14.31
3358,0.009,159.232,10.158,2032-12-23,11.71
3358,0.08,214.994,12.188,2037-03-02,14.1
3358,0.093,93.837,11.71,2034-12-01,14.88
3358,0.167,215.706,9.506,2036-09-23,14.9
3358,0.099,89.455,14.446,2039-07-24,14.19
3358,0.05,77.816,8.265,2038-10-07,14.1
3358,0.185,192.802,19.898,2035-10-15,11.08
3358,0.178,171.379,12.357,2038-11-16,11.51
3358,0.143,96.616,15.966,2037-04-29,11.48
3358,0.041,91.417,10.365,2031-11-27,13.07
3358,0.174,89.027,15.982,2039-04-13,14.08
3358,0.103,133.488,13.491,2032-06-12,10.55
3358,0.049,102.511,18.635,2033-02-21,14.3
3358,0.064,94.636,11.124,2037-06-04,14.95
3358,0.136,97.596,23.633,2038-05-12,13.81
3358,0.193,188.245,6.959,2034-11-11,14.04
3358,0.133,87.417,14.436,2035-10-13,12.69
3358,0.102,112.748,17.002,2032-06-26,12.78
3358,0.073,82.551,7.463,2036-02-12,13.92
3358,0.039,165.885,10.116,2037-01-31,10.93
3358,0.072,149.595,16.363,2031-08-17,14.34
3358,0.092,87.214,8.002,2036-03-05,14.05
3358,0.132,113.092,9.021,2035-01-26,9.16
3358,0.132,188.008,16.403,2035-03-05,11.03
3358,0.008,83.251,8.639,2033-10-21,14.62
3358,0.111,91.751,9.94,2036-02-16,14.48
3358,0.093,152.726,8.276,2036-06-23,13.92
3358,0.101,96.096,19.831,2033-02-21,14.85
3358,0.148,98.052,7.33,2036-03-15,13.2
3358,0.132,99.114,13.474,2031-07-12,13.71
3358,0.139,169.951,8.946,2034-12-13,9.04
3358,0.098,107.572,15.997,2036-02-16,10.08
3358,0.131,90.515,12.405,2033-08-08,11.87
3358,0.06,150.651,19.854,2034-05-17,14.2
3358,0.135,164.143,5.887,2039-06-24,10.42
3358,0.021,100.418,21.512,2038-01-14,14.58
3358,0.105,77.197,7.413,2037-02-12,12.28
3358,0.02,97.279,12.915,2030-12-24,14.25
3358,0.008,92.571,19.729,2033-01-14,13.67
3358,0.163,83.82,13.643,2036-06-17,12.43
3358,0.176,145.574,14.194,2033-12-20,9.28
3358,0.088,165.531,20.374,2038-01-08,14.76
3358,0.014,95.447,10.402,2032-09-24,14.71
3358,0.158,97.129,20.951,2032-02-19,14.73
3358,0.038,107.246,9.212,2039-01-27,10.62
3358,0.106,82.467,15.953,2036-02-18,12.31
3358,0.115,80.961,15.858,2036-02-06,12.82
3358,0.108,104.61,11.125,2036-05-06,14.73
3358,0.175,85.593,13.99,2034-01-03,11.96
3358,0.033,89.067,4.848,2039-04-19,10.6
3358,0.184,80.116,7.985,2031-08-31,10.85
3358,0.055,85.336,11.771,2031-11-21,13.62
3358,0.067,192.561,17.033,2039-10-18,15.0
3358,0.01,106.104,14.394,2035-04-16,14.71
3358,0.051,177.738,19.389,2033-02-27,13.55
3358,0.031,104.468,15.248,2031-10-30,15.0
3358,0.111,160.195,6.61,2037-09-08,11.32
3358,0.081,91.649,7.203,2037-05-03,13.06
3358,0.13,83.862,10.464,2039-01-29,11.65
3358,0.012,103.222,8.563,2034-06-02,14.99
3358,0.09,86.963,15.596,2035-03-13,13.15
3358,0.039,110.459,13.354,2036-04-08,13.88
3358,0.097,86.833,17.109,2038-03-31,14.87
3358,0.154,88.456,8.597,2037-01-27,13.38
3358,0.097,89.06,7.295,2036-05-10,14.29
3358,0.101,97.805,12.664,2035-03-31,14.42
3358,0.061,92.915,14.929,2031-08-31,11.34
3358,0.12,216.479,14.053,2038-11-24,14.21
3358,0.046,87.77,11.522,2034-08-27,10.82
3358,0.073,166.456,15.37,2030-12-24,12.27
3358,0.024,95.736,14.123,2035-05-06,13.08
3358,0.123,129.832,10.293,2034-05-17,14.97
3358,0.044,168.952,23.563,2036-04-16,11.87
3358,0.144,160.509,11.175,2031-08-29,9.36
3358,0.093,84.052,14.938,2037-12-01,14.16
3358,0.098,144.36,9.545,2037-08-27,13.1
3358,0.05,92.601,9.161,2031-11-25,12.59
3358,0.06,91.818,6.352,2036-05-22,13.52
3358,0.119,179.575,16.484,2031-12-25,14.23
3358,0.095,97.242,7.345,2038-06-21,12.18
3358,0.163,88.817,7.015,2033-11-08,14.57
3358,0.014,94.474,7.164,2031-08-29,10.61
3358,0.169,153.967,9.32,2032-11-23,7.85
3358,0.155,90.151,10.784,2033-12-20,14.14
3358,0.176,222.406,12.252,2033-11-18,14.26
3358,0.024,107.241,7.988,2036-07-07,13.48
3358,0.068,83.01,8.976,2035-02-11,14.81
3358,0.057,94.973,15.643,2039-07-30,13.87
3358,0.113,142.208,14.836,2038-12-12,14.22
3358,0.1,93.027,19.92,2037-01-21,10.82
3358,0.084,90.077,14.929,2033-11-14,9.13
3358,0.016,117.273,11.483,2033-05-10,10.64
3358,0.167,96.624,23.607,2032-11-17,14.37
3358,0.053,142.655,13.719,2036-08-20,15.0
3358,0.108,88.687,5.315,2036-05-24,13.75
3358,0.163,104.414,12.781,2038-04-24,14.02
3358,0.165,158.553,11.555,2032-08-07,12.56
3358,0.187,108.28,23.391,2039-06-26,8.94
3358,0.034,164.748,16.965,2039-09-12,14.65
3358,0.097,86.173,17.444,2035-02-17,13.06
3358,0.104,89.246,16.835,2033-04-22,11.17
3358,0.119,94.021,10.337,2036-04-22,14.65
3358,0.047,93.052,14.929,2034-07-22,8.44
3358,0.121,128.312,13.973,2035-12-02,13.0
3358,0.017,115.482,18.05,2031-11-13,13.6
3358,0.129,106.241,12.76,2036-07-25,8.41
3358,0.112,215.375,20.169,2037-09-28,14.22
3358,0.128,175.303,14.433,2034-02-14,14.87
3358,0.062,147.899,16.843,2033-02-13,13.09
3358,0.066,129.471,10.614,2033-08-24,14.81
3358,0.005,83.701,17.707,2038-03-25,9.95
3358,0.108,198.987,12.189,2033-11-10,6.18
3358,0.105,154.123,11.715,2031-01-05,14.46
3358,0.102,100.113,16.259,2032-09-24,10.71
3358,0.09,94.73,12.688,2038-03-25,14.18
3358,0.158,109.171,11.91,2035-03-07,14.91
3358,0.075,111.488,22.696,2033-03-27,14.2
3358,0.087,93.712,8.832,2032-12-11,10.87
3358,0.061,85.823,19.493,2035-06-13,13.09
3358,0.134,199.066,10.31,2034-11-11,13.56
3358,0.091,159.09,20.737,2034-06-08,12.52
3358,0.095,205.381,11.773,2039-06-18,11.68
3358,0.046,79.654,7.923,2037-10-30,14.78
3358,0.059,107.572,15.763,2036-02-16,11.8
3358,0.087,86.154,15.596,2035-01-30,13.27
3358,0.1,86.545,11.56,2039-03-10,11.98
3358,0.04,89.693,9.966,2037-05-29,14.47
3358,0.147,109.413,14.291,2034-02-08,14.07
3358,0.096,96.609,6.61,2035-03-17,14.7
3358,0.094,95.172,13.932,2034-02-18,14.99
3358,0.068,179.591,13.204,2039-10-24,13.67
3358,0.09,135.005,14.412,2031-02-16,14.84
3358,0.122,93.252,12.917,2031-06-08,12.93
3358,0.156,161.267,11.493,2037-01-29,11.5
3358,0.141,160.193,16.231,2039-12-19,13.88
3358,0.016,86.626,11.059,2038-05-14,13.72
3358,0.039,92.769,15.978,2031-10-16,12.72
3358,0.154,113.105,18.836,2033-02-25,13.44
3358,0.051,201.112,11.987,2033-07-13,11.44
3358,0.091,80.351,7.404,2036-12-06,12.78
3358,0.066,92.179,11.829,2031-12-15,13.09
3358,0.144,86.072,14.927,2038-04-24,14.31
3358,0.122,77.932,14.248,2035-01-06,13.79
3358,0.149,195.249,12.895,2037-10-20,14.56
3358,0.033,97.036,10.037,2034-04-01,14.92
3358,0.11,92.244,15.107,2039-07-20,13.81
3358,0.111,84.382,18.416,2039-04-19,9.09
3358,0.072,120.964,11.051,2036-02-12,13.29
3358,0.152,97.624,19.363,2039-08-13,14.13
3358,0.069,185.603,12.93,2038-03-21,13.38
3358,0.094,98.323,20.658,2032-01-18,14.73
3358,0.093,88.85,11.605,2033-12-30,11.21
3358,0.008,83.865,14.913,2032-03-08,13.95
3358,0.161,78.803,9.771,2034-02-16,14.34
3358,0.115,98.144,15.152,2031-08-09,12.59
3358,0.099,103.62,10.317,2036-02-06,12.32
3358,0.043,94.572,21.703,2032-10-20,14.15
3358,0.083,86.615,9.435,2037-09-06,14.2
3358,0.093,110.45,15.127,2038-09-25,12.14
3358,0.174,93.924,11.324,2032-11-23,10.59
3358,0.146,109.826,14.291,2038-03-09,9.99
3358,0.197,137.867,12.334,2039-04-21,12.36
3358,0.051,91.582,8.818,2037-05-11,13.27
3358,0.085,90.077,21.537,2036-05-24,12.11
3358,0.116,181.573,12.011,2039-04-09,13.59
3358,0.144,153.981,16.539,2035-04-06,13.14
3358,0.097,80.123,10.885,2038-03-11,13.34
3358,0.168,120.997,21.782,2036-05-06,11.91
3358,0.107,92.602,17.692,2036-01-11,12.37
3358,0.031,153.175,10.384,2036-08-04,14.54
3358,0.143,96.007,8.412,2036-06-05,13.98
3358,0.01,86.71,15.824,2039-03-26,8.7
3358,0.128,205.226,15.181,2039-10-18,14.54
3358,0.1,148.362,5.244,2035-08-16,14.75
3358,0.103,106.719,6.542,2037-04-03,12.54
3358,0.079,98.934,12.409,2036-05-06,14.65
3358,0.16,99.816,13.604,2034-01-13,11.68
3358,0.152,199.544,15.881,2034-01-11,14.24
3358,0.071,89.318,13.588,2038-10-05,14.35
3358,0.09,153.511,6.044,2038-03-09,12.52
3358,0.014,97.195,12.831,2038-04-16,13.42
3358,0.1,86.43,17.549,2036-03-05,12.02
3358,0.15,79.624,4.578,2031-04-23,10.48
3358,0.105,134.938,10.748,2035-12-28,14.3
3358,0.058,121.65,20.024,2031-11-17,13.34
3358,0.099,84.598,12.544,2033-10-29,14.35
3358,0.094,95.652,12.556,2039-07-10,13.19
3358,0.009,106.929,15.435,2031-12-09,14.27
3358,0.166,121.389,12.213,2033-11-18,8.62
3358,0.025,175.61,18.754,2032-03-02,14.29
3358,0.12,207.073,11.054,2034-05-15,8.55
3358,0.07,84.588,14.732,2037-10-28,13.24
3358,0.115,85.137,12.567,2030-12-24,14.75
3358,0.125,185.963,9.808,2038-01-24,11.59
3358,0.047,172.545,11.732,2032-09-24,13.71
3358,0.064,85.489,14.367,2034-01-01,14.38
3358,0.06,94.066,14.678,2035-04-06,14.16
3358,0.117,137.127,12.565,2032-09-16,14.48
3358,0.15,120.08,7.968,2037-07-08,12.64
3358,0.152,105.702,18.695,2038-07-29,14.58
3358,0.099,86.418,9.418,2035-03-07,14.86
3358,0.023,85.394,4.88,2035-05-28,14.75
3358,0.072,109.841,13.16,2033-02-13,12.48
3358,0.067,89.799,8.92,2033-12-14,14.48
3358,0.1,104.278,9.305,2039-01-31,10.57
3358,0.131,123.984,13.989,2033-03-19,14.96
3358,0.075,95.298,10.06,2036-09-05,14.88
3358,0.109,111.037,12.734,2034-11-09,14.89
3358,0.116,120.643,6.554,2039-06-28,10.16
3358,0.12,185.652,9.533,2037-04-03,12.95
3358,0.169,210.093,10.679,2031-11-29,12.32
3358,0.131,81.829,8.498,2037-02-28,12.32
3358,0.038,82.598,13.267,2033-02-03,12.76
3358,0.093,113.241,12.325,2035-04-28,14.59
3358,0.184,155.522,12.257,2032-05-25,9.89
3358,0.024,88.451,14.901,2032-10-04,9.58
3358,0.106,211.553,15.11,2034-03-02,12.03
3358,0.035,93.239,12.365,2033-08-08,11.87
3358,0.009,179.787,7.111,2039-07-20,10.61
3358,0.08,191.379,13.553,2038-04-24,14.96
3358,0.023,108.632,15.798,2031-12-07,14.27
3358,0.029,149.076,6.934,2035-06-05,14.71
3358,0.112,144.906,12.762,2035-05-12,14.54
3358,0.116,223.13,19.253,2038-04-26,13.52
3358,0.104,193.09,20.076,2038-06-23,15.0
3358,0.115,100.985,9.641,2037-03-06,13.51
3358,0.169,111.531,18.487,2033-05-22,14.5
3358,0.01,181.871,7.708,2038-02-27,13.32
3358,0.08,93.028,15.508,2031-12-21,11.28
3358,0.09,93.184,5.601,2032-10-08,8.69
3358,0.077,156.699,5.906,2037-01-27,13.08
3358,0.099,117.062,5.415,2039-06-28,10.74
3358,0.142,140.061,11.574,2037-12-13,13.68
3358,0.128,79.514,13.817,2035-03-11,13.88
3358,0.166,181.157,12.509,2038-08-22,14.47
3358,0.083,194.956,10.39,2038-03-19,14.62
3358,0.099,98.599,11.437,2036-05-04,14.94
3358,0.033,104.365,7.464,2038-04-26,11.51
3358,0.174,101.144,15.793,2039-04-21,13.31
3358,0.048,96.886,15.767,2036-05-08,14.54
3358,0.105,98.665,9.786,2036-02-08,14.15
3358,0.112,192.474,13.0,2039-07-20,13.12
3358,0.065,158.553,9.594,2032-08-07,11.39
3358,0.056,102.915,15.538,2038-07-13,12.68
3358,0.103,171.117,11.668,2036-10-01,12.89
3358,0.045,106.58,11.863,2037-08-05,13.69
3358,0.071,139.668,8.053,2037-07-30,12.94
3358,0.067,103.827,9.983,2036-05-14,14.46
3358,0.036,127.486,8.099,2036-06-19,13.44
3358,0.112,89.882,11.047,2037-09-02,10.92
3358,0.11,90.176,15.348,2036-05-02,14.88
3358,0.102,79.999,13.215,2031-08-21,8.17
3358,0.188,86.156,9.768,2038-05-20,12.26
3358,0.119,220.552,10.05,2036-08-06,14.78
3358,0.059,92.245,6.352,2035-06-23,14.44
3358,0.045,89.835,7.318,2036-08-04,14.55
3358,0.135,84.444,19.186,2039-02-12,9.47
3358,0.19,140.394,10.086,2035-02-11,12.9
3358,0.103,213.513,17.804,2039-04-21,9.52
3358,0.162,160.509,24.792,2031-08-29,7.08
3358,0.104,96.661,13.317,2036-05-06,14.77
3358,0.129,103.515,11.841,2038-03-03,14.43
3358,0.116,90.021,16.718,2034-03-20,14.45
3358,0.015,85.703,6.046,2032-03-18,14.49
3358,0.11,94.357,10.259,2031-11-23,13.16
3358,0.065,99.715,13.451,2032-01-10,13.36
3358,0.1,94.053,10.621,2037-06-06,14.06
3358,0.13,77.297,5.614,2037-03-26,12.18
3358,0.117,210.77,6.777,2036-09-03,13.97
3358,0.1,88.398,16.231,2033-12-18,14.5
3358,0.131,106.776,11.711,2034-08-31,14.35
3358,0.019,96.616,7.443,2037-04-29,13.32
3358,0.104,165.975,13.793,2039-04-21,12.74
3358,0.107,87.467,18.493,2038-04-22,14.84
3358,0.162,93.024,10.244,2032-12-05,11.39
3358,0.095,79.059,5.647,2035-01-08,14.38
3358,0.158,95.111,13.917,2031-02-24,8.4
3358,0.14,204.464,20.624,2035-10-15,11.16
3358,0.089,98.109,19.392,2039-08-03,14.02
3358,0.089,81.534,6.007,2032-09-18,9.55
3358,0.034,201.709,18.689,2034-05-21,14.09
3358,0.154,115.686,6.771,2033-08-20,14.93
3358,0.088,84.359,9.528,2036-11-10,12.8
3358,0.035,214.651,22.248,2037-07-06,10.91
3358,0.101,84.009,15.953,2035-03-29,13.21
3358,0.037,96.226,18.104,2031-10-08,14.69
3358,0.012,100.903,6.917,2037-06-22,13.67
3358,0.088,222.182,19.019,2032-08-29,13.82
3358,0.149,135.692,11.359,2032-12-09,9.65
3358,0.06,157.196,12.183,2039-04-03,12.74
3358,0.155,97.12,10.043,2034-12-07,13.42
3358,0.108,78.649,11.284,2034-11-23,13.5
