Path,DSMdv,LC3,Avinf,Lcdate,TOF
358,0.085,159.761,13.106,2036-07-23,13.95
358,0.066,148.386,14.234,2034-11-17,11.19
358,0.044,186.527,17.722,2038-11-14,10.16
358,0.06,193.906,12.304,2034-04-23,7.33
358,0.036,144.509,12.467,2035-07-17,13.7
358,0.095,100.195,8.179,2037-10-10,14.81
358,0.02,106.187,12.45,2031-10-12,12.75
358,0.1,127.403,17.845,2031-02-08,6.36
358,0.014,174.671,10.824,2036-07-11,13.48
358,0.039,97.437,23.888,2038-02-03,14.99
358,0.098,89.699,14.393,2034-12-23,11.09
358,0.069,123.935,16.077,2036-01-09,12.06
358,0.091,214.034,18.478,2031-11-07,14.83
358,0.006,183.116,11.184,2036-04-12,14.41
358,0.036,122.741,18.658,2038-03-21,15.0
358,0.064,99.809,14.229,2033-09-05,11.49
358,0.068,111.866,21.506,2037-06-02,14.66
358,0.095,113.11,7.361,2039-11-01,13.4
358,0.078,198.269,5.807,2039-06-18,11.17
358,0.061,191.818,11.171,2034-10-30,9.32
358,0.063,206.762,21.132,2036-01-15,12.91
358,0.005,127.714,18.058,2039-12-01,11.69
358,0.098,103.031,13.823,2033-04-28,6.07
358,0.009,86.313,12.258,2037-11-05,7.76
358,0.02,105.384,14.575,2033-07-29,6.45
358,0.078,87.001,12.718,2039-11-29,8.61
358,0.031,98.427,13.26,2034-11-03,10.49
358,0.004,159.322,22.426,2034-04-25,14.36
358,0.091,89.903,6.798,2036-08-20,11.23
358,0.083,95.858,10.622,2035-07-19,12.63
358,0.075,209.592,4.737,2033-05-16,13.93
358,0.002,106.793,15.632,2036-08-22,8.81
358,0.005,181.084,20.768,2038-02-03,8.83
358,0.072,223.782,10.389,2039-03-10,10.08
358,0.002,169.472,6.093,2036-07-11,11.51
358,0.027,206.881,13.965,2038-12-18,13.76
358,0.088,115.638,11.744,2035-10-05,9.19
358,0.082,214.855,6.987,2035-06-03,14.92
358,0.081,192.573,8.14,2036-08-26,13.42
358,0.1,114.224,5.834,2037-09-28,10.89
358,0.033,84.489,7.358,2039-05-13,12.01
358,0.095,91.544,7.569,2031-02-14,9.38
358,0.012,104.454,16.427,2038-04-08,10.63
358,0.005,114.923,18.56,2036-08-24,8.43
358,0.094,221.792,14.98,2038-10-07,7.42
358,0.095,97.224,7.189,2036-08-26,11.75
358,0.087,86.884,6.172,2038-04-02,12.06
358,0.03,145.638,14.964,2031-12-23,14.22
358,0.008,190.676,15.308,2035-12-02,14.84
358,0.055,90.796,20.447,2033-04-28,9.48
358,0.028,183.922,11.239,2033-06-15,7.68
358,0.006,158.125,12.777,2038-04-04,12.25
358,0.074,132.325,6.068,2037-08-27,4.0
358,0.017,110.224,12.508,2033-04-28,8.33
358,0.093,161.151,17.919,2039-11-09,11.77
358,0.093,110.762,8.597,2031-08-07,9.8
358,0.094,176.917,21.669,2039-12-11,12.22
358,0.073,77.268,12.641,2034-12-15,13.8
358,0.066,175.996,9.466,2038-11-28,9.38
358,0.004,110.371,14.86,2038-06-09,13.39
358,0.082,174.382,14.092,2035-10-17,12.43
358,0.093,208.525,5.415,2037-08-21,11.81
358,0.086,120.025,11.091,2033-12-20,11.36
358,0.009,135.43,17.221,2034-04-25,14.59
358,0.039,185.529,15.89,2031-04-03,12.22
358,0.023,97.616,10.864,2034-04-25,14.83
358,0.043,153.565,13.255,2036-04-20,14.56
358,0.064,223.127,7.058,2035-08-20,12.9
358,0.027,88.494,10.62,2038-04-22,11.65
358,0.085,96.889,14.584,2038-04-02,14.51
358,0.096,140.526,8.211,2036-10-11,14.38
358,0.002,159.52,17.682,2033-07-17,11.02
358,0.064,204.461,5.774,2037-10-06,11.39
358,0.002,115.49,13.721,2031-01-27,8.0
358,0.066,86.373,8.741,2037-11-03,12.79
358,0.061,101.966,12.45,2036-02-28,13.61
358,0.087,175.976,4.068,2033-04-28,14.11
358,0.049,125.503,6.529,2035-07-17,12.75
358,0.085,161.342,12.195,2034-08-07,13.18
358,0.016,167.729,8.375,2036-07-11,13.85
358,0.003,169.327,11.472,2033-12-20,14.32
358,0.088,93.11,10.211,2037-05-23,14.1
358,0.077,99.119,5.606,2038-11-10,11.28
358,0.008,91.136,12.786,2036-10-09,8.81
358,0.026,119.944,10.957,2037-05-25,13.36
358,0.085,95.581,8.38,2037-10-06,13.21
358,0.09,110.671,11.309,2035-07-17,8.41
358,0.093,165.371,7.432,2032-05-25,13.79
358,0.075,153.098,13.057,2035-07-15,4.37
358,0.084,104.339,12.976,2037-03-08,13.31
358,0.07,102.97,13.172,2034-07-24,13.98
358,0.055,213.268,15.724,2032-12-17,13.36
358,0.05,97.733,15.647,2031-06-28,11.06
358,0.008,117.334,11.296,2031-01-27,4.9
358,0.004,158.074,7.527,2031-03-28,14.09
358,0.089,222.005,8.629,2037-11-21,14.89
358,0.093,77.916,11.865,2036-01-07,12.5
358,0.083,119.632,9.763,2038-07-05,12.61
358,0.034,91.155,13.261,2031-03-26,11.51
358,0.067,97.942,13.645,2034-12-05,13.91
358,0.099,213.405,8.602,2035-10-19,6.7
358,0.001,85.635,4.312,2034-06-08,12.49
358,0.009,145.11,12.63,2039-10-26,10.44
358,0.004,114.74,8.812,2037-10-24,6.28
358,0.004,84.98,17.783,2038-12-14,12.66
358,0.07,111.862,17.686,2037-06-02,14.83
358,0.069,119.994,19.402,2031-08-09,11.24
358,0.051,91.24,18.948,2035-02-23,14.01
358,0.05,104.409,15.284,2035-01-18,14.9
358,0.044,120.378,14.034,2035-07-09,4.26
358,0.002,170.573,19.171,2039-05-21,14.08
358,0.089,176.052,13.002,2038-02-01,11.55
358,0.067,82.489,11.542,2038-11-20,13.88
358,0.095,94.977,8.602,2031-02-08,13.96
358,0.099,208.503,17.45,2039-02-14,10.02
358,0.097,196.358,10.716,2031-04-17,14.78
358,0.082,107.551,18.492,2036-08-18,12.3
358,0.091,171.197,11.7,2036-07-11,6.15
358,0.086,110.228,13.463,2034-07-30,14.09
358,0.091,199.61,13.055,2032-12-25,12.47
358,0.049,210.132,11.796,2034-01-25,11.14
358,0.05,123.596,16.614,2038-02-17,12.62
358,0.053,127.403,7.393,2031-02-08,14.96
358,0.07,194.101,11.655,2033-03-15,7.81
358,0.019,105.326,8.531,2031-08-25,10.48
358,0.046,105.185,14.205,2036-02-22,14.05
358,0.002,135.97,13.666,2034-06-08,14.22
358,0.0,101.294,21.492,2031-02-20,8.03
358,0.091,103.56,10.509,2033-06-15,9.55
358,0.082,181.987,15.012,2033-05-10,6.05
358,0.097,85.501,10.661,2034-06-08,13.08
358,0.09,79.669,9.858,2034-06-24,8.7
358,0.089,159.778,7.116,2035-06-17,14.92
358,0.003,127.627,7.406,2039-11-19,12.22
358,0.088,116.331,13.697,2035-04-18,14.79
358,0.07,98.65,21.345,2038-12-28,13.08
358,0.094,173.273,16.208,2037-08-17,5.29
358,0.074,166.721,23.984,2035-01-06,12.04
358,0.071,195.867,24.764,2033-12-12,13.35
358,0.093,220.546,16.475,2031-02-08,12.56
358,0.055,84.735,13.812,2035-07-19,6.45
