Path,DSMdv,LC3,Avinf,Lcdate,TOF
3358,0.139,188.928,14.524,2037-08-01,14.35
3358,0.16,96.177,16.838,2038-04-12,9.92
3358,0.175,111.841,8.859,2037-01-27,11.39
3358,0.132,101.317,17.658,2038-06-13,10.35
3358,0.017,98.955,11.093,2038-07-07,13.91
3358,0.044,88.584,17.416,2032-01-06,14.49
3358,0.025,167.318,11.922,2033-11-14,15.0
3358,0.118,190.519,14.929,2035-06-13,15.0
3358,0.049,139.401,6.71,2033-05-18,7.86
3358,0.093,99.335,16.896,2036-09-29,11.34
3358,0.024,98.381,6.548,2036-05-28,13.05
3358,0.017,114.7,19.915,2032-03-06,15.0
3358,0.125,132.996,14.239,2034-11-29,7.42
3358,0.067,91.66,21.788,2036-02-20,12.43
3358,0.117,78.856,5.897,2034-02-18,15.0
3358,0.059,121.961,6.367,2035-12-30,12.47
3358,0.088,187.365,7.556,2034-05-27,15.0
3358,0.108,126.477,17.501,2038-10-27,14.33
3358,0.053,140.246,12.459,2039-09-10,13.44
3358,0.081,95.873,10.221,2032-12-01,11.24
3358,0.167,99.562,21.08,2037-02-04,14.89
3358,0.101,93.674,10.248,2036-02-26,14.84
3358,0.066,85.364,7.423,2035-06-01,14.47
3358,0.121,115.413,13.047,2035-02-13,12.75
3358,0.009,145.574,10.167,2036-03-01,8.43
3358,0.08,191.246,13.943,2033-03-29,14.9
3358,0.084,89.125,7.106,2038-03-27,12.87
3358,0.177,81.836,6.589,2037-12-11,11.92
3358,0.025,90.904,7.575,2032-10-12,15.0
3358,0.064,84.629,8.206,2038-03-09,14.55
3358,0.135,162.674,8.734,2037-12-23,12.16
3358,0.055,181.261,8.332,2036-04-20,14.79
3358,0.1,126.8,18.676,2031-10-06,14.74
3358,0.123,196.135,17.679,2032-01-14,14.17
3358,0.127,121.142,12.104,2033-05-04,8.95
3358,0.073,199.822,16.621,2033-04-04,10.2
3358,0.028,94.526,16.311,2033-02-05,13.22
3358,0.165,193.992,7.996,2034-12-29,13.34
3358,0.086,150.471,22.243,2033-04-30,14.79
3358,0.088,221.666,14.526,2039-10-24,8.61
3358,0.099,90.077,21.619,2036-05-24,12.1
3358,0.087,94.243,17.261,2039-08-05,14.13
3358,0.139,176.45,11.03,2031-12-03,11.36
3358,0.001,186.537,16.092,2037-03-26,11.96
3358,0.084,89.61,14.294,2039-07-16,14.07
3358,0.123,188.686,13.396,2033-09-05,12.17
3358,0.028,90.22,17.034,2034-01-13,12.47
3358,0.155,197.133,10.231,2035-05-26,13.73
3358,0.105,138.412,12.533,2036-06-17,14.97
3358,0.114,151.887,14.268,2033-12-30,11.85
3358,0.016,86.661,20.398,2031-11-27,14.93
3358,0.158,109.902,12.209,2036-05-30,13.59
3358,0.113,137.296,20.335,2034-08-25,10.86
3358,0.11,187.933,13.889,2031-10-06,11.78
3358,0.133,83.628,10.458,2036-02-06,14.36
3358,0.11,91.18,5.207,2034-12-01,13.88
3358,0.172,87.963,12.71,2033-01-16,12.52
3358,0.104,212.264,5.21,2037-08-15,12.16
3358,0.148,90.297,10.451,2037-03-24,14.21
3358,0.017,97.647,13.933,2031-01-01,14.52
3358,0.139,86.299,8.428,2031-06-20,11.28
3358,0.185,107.892,12.257,2033-12-22,11.08
3358,0.05,111.33,16.862,2033-01-08,13.47
3358,0.109,117.114,12.094,2033-05-06,8.98
3358,0.123,89.408,11.16,2039-03-28,14.82
3358,0.057,83.263,9.409,2036-01-27,14.23
3358,0.1,82.106,12.581,2036-12-26,12.14
3358,0.124,106.813,15.956,2039-09-18,14.37
3358,0.115,89.858,10.713,2038-05-08,11.76
3358,0.037,87.156,13.14,2036-05-28,14.7
3358,0.127,99.283,17.192,2031-09-24,11.47
3358,0.147,184.866,13.727,2033-01-08,12.82
3358,0.022,94.056,10.096,2036-04-06,12.86
3358,0.02,99.482,18.026,2034-02-24,14.65
3358,0.068,134.654,10.334,2035-12-30,7.54
3358,0.123,131.664,7.747,2036-07-05,13.28
3358,0.126,107.18,17.669,2039-04-05,13.81
3358,0.143,119.067,18.039,2034-08-29,11.18
3358,0.032,89.309,8.252,2038-05-18,13.39
3358,0.115,220.092,8.094,2034-01-19,14.4
3358,0.014,213.788,13.886,2037-12-13,14.97
3358,0.108,150.089,12.572,2033-02-09,14.7
3358,0.113,120.539,14.178,2032-01-16,13.67
3358,0.13,91.59,11.066,2036-05-12,13.61
3358,0.107,97.018,12.206,2031-12-29,12.98
3358,0.076,97.345,10.237,2031-09-30,12.45
3358,0.174,221.901,8.982,2031-12-19,11.91
3358,0.151,107.383,18.223,2033-10-21,5.6
3358,0.099,88.78,10.834,2038-04-10,13.52
3358,0.008,97.279,12.858,2030-12-24,14.22
3358,0.139,89.461,19.791,2035-11-12,12.21
3358,0.078,89.216,12.922,2037-08-11,14.81
3358,0.055,138.466,9.794,2033-12-12,10.32
3358,0.189,154.206,10.661,2033-10-29,12.01
3358,0.097,89.593,10.208,2033-12-06,10.93
3358,0.152,96.386,24.962,2035-04-14,12.89
3358,0.081,179.924,6.395,2034-06-26,15.0
3358,0.126,178.57,17.713,2031-11-01,14.66
3358,0.049,83.104,8.684,2035-03-13,14.31
3358,0.079,214.952,12.905,2034-08-29,14.54
3358,0.099,134.318,10.085,2039-04-01,12.94
3358,0.058,142.178,13.462,2034-05-03,14.83
3358,0.137,188.175,13.039,2033-06-15,11.85
3358,0.016,213.813,22.614,2037-04-17,15.0
3358,0.042,155.287,20.629,2033-11-14,10.98
3358,0.124,116.608,17.615,2037-07-16,11.25
3358,0.1,108.297,9.973,2034-09-28,14.16
3358,0.124,86.548,14.397,2039-03-22,12.3
3358,0.114,147.111,10.316,2033-07-17,9.99
3358,0.06,221.688,9.678,2037-04-27,14.93
3358,0.133,165.604,7.599,2035-05-30,14.04
