Path,DSMdv,LC3,Avinf,Lcdate,TOF
368,0.099,201.555,22.482,2034-10-24,14.86
368,0.099,159.348,11.748,2033-09-15,14.3
368,0.014,118.459,19.675,2032-08-29,7.42
368,0.09,154.188,13.062,2035-09-29,11.08
368,0.095,138.054,12.138,2032-09-18,14.81
368,0.091,181.498,11.238,2031-09-20,14.66
368,0.028,204.503,7.37,2039-02-02,14.53
368,0.096,181.421,12.554,2035-09-13,12.18
368,0.012,195.241,12.937,2035-10-05,13.86
368,0.097,138.543,13.222,2034-10-14,14.45
368,0.098,206.29,13.778,2036-09-19,10.06
368,0.087,136.517,15.464,2036-11-04,9.67
368,0.002,135.021,15.462,2037-11-17,8.77
368,0.02,207.536,14.294,2031-07-26,12.3
368,0.007,135.801,15.441,2037-11-17,14.03
368,0.082,190.003,17.587,2036-11-20,13.06
368,0.094,161.751,13.639,2038-01-20,14.9
368,0.012,180.501,14.072,2034-11-19,13.58
368,0.047,147.557,13.124,2033-09-05,12.87
368,0.099,153.663,22.841,2034-10-14,10.38
368,0.002,182.176,15.147,2033-11-02,12.76
368,0.096,141.153,16.322,2033-09-15,14.51
368,0.021,198.692,14.751,2039-12-13,12.67
368,0.093,174.33,13.207,2034-10-28,14.85
368,0.091,128.945,15.608,2037-11-15,14.67
368,0.087,145.937,14.377,2039-01-13,13.83
368,0.011,181.207,9.707,2038-10-31,10.4
368,0.047,198.44,15.179,2031-10-16,14.48
368,0.044,167.185,11.52,2037-12-07,14.75
368,0.069,138.103,24.948,2037-11-17,10.35
368,0.1,174.322,13.754,2036-11-20,11.09
368,0.078,184.502,11.638,2036-12-06,12.74
368,0.068,148.909,10.301,2036-11-16,10.38
368,0.08,123.112,18.097,2033-09-15,14.1
368,0.1,167.888,12.519,2031-07-26,11.53
368,0.001,165.027,20.226,2032-09-20,12.45
368,0.085,159.01,19.568,2035-10-03,9.97
368,0.005,148.679,16.578,2031-10-16,14.81
368,0.059,203.525,14.599,2036-09-19,9.93
368,0.096,176.776,11.707,2037-12-07,14.67
368,0.099,150.512,10.289,2031-07-26,14.98
368,0.099,150.017,12.752,2033-10-09,12.82
368,0.098,114.163,17.853,2031-08-15,10.75
368,0.091,136.164,12.668,2031-08-05,11.35
368,0.006,136.669,15.988,2031-09-04,14.6
368,0.078,214.441,7.666,2035-12-04,11.66
368,0.088,132.143,17.263,2032-08-23,7.66
368,0.097,207.741,16.392,2037-11-15,14.86
368,0.069,202.687,14.93,2036-09-19,9.88
368,0.001,170.805,8.203,2035-10-03,13.03
368,0.091,193.172,13.288,2033-08-16,12.87
368,0.006,140.207,7.117,2031-09-10,10.37
368,0.096,181.764,16.102,2038-11-20,13.85
368,0.099,165.228,6.342,2039-11-23,14.16
368,0.087,174.224,15.396,2037-12-27,14.55
368,0.099,157.391,12.613,2031-09-12,14.68
368,0.099,165.276,11.246,2037-12-07,14.79
368,0.016,205.604,20.772,2036-10-09,8.41
368,0.044,182.64,17.758,2033-10-23,14.44
368,0.099,138.988,12.122,2033-09-19,14.2
368,0.084,220.328,16.332,2032-09-06,13.92
368,0.095,216.085,6.218,2033-11-30,14.06
368,0.069,217.739,11.922,2034-12-13,14.72
368,0.015,154.24,18.382,2031-09-06,12.13
368,0.094,205.897,13.388,2032-10-12,10.87
368,0.069,186.259,18.353,2039-11-03,13.75
368,0.089,150.259,11.564,2033-10-07,14.25
368,0.1,172.122,16.487,2031-07-16,8.76
368,0.067,215.48,14.056,2036-12-02,9.84
368,0.037,130.857,17.027,2031-10-02,14.74
368,0.004,171.342,14.269,2033-10-25,12.73
368,0.092,135.038,15.266,2038-12-04,13.7
368,0.099,132.874,16.273,2036-10-29,13.06
368,0.093,167.461,13.696,2031-07-20,9.08
368,0.007,171.28,15.432,2032-08-03,13.19
368,0.079,114.936,17.075,2038-12-10,14.81
368,0.04,173.084,11.72,2037-12-07,14.69
368,0.025,203.332,15.753,2037-12-07,13.92
368,0.1,202.806,9.353,2034-09-28,14.37
368,0.001,193.674,6.52,2033-11-22,13.86
368,0.005,176.926,8.643,2036-12-02,12.09
368,0.091,161.664,19.156,2038-11-12,11.67
368,0.09,138.733,17.821,2038-11-12,14.69
368,0.003,134.621,9.52,2031-08-09,9.57
368,0.097,165.472,12.65,2034-11-03,14.76
368,0.028,130.123,15.374,2034-10-06,11.4
368,0.093,202.833,12.52,2032-09-18,14.38
368,0.098,181.258,15.909,2031-09-16,14.51
368,0.001,205.28,6.996,2033-08-06,8.24
368,0.091,170.939,13.288,2031-09-18,8.97
368,0.095,220.486,15.789,2031-10-28,14.94
368,0.082,171.657,14.667,2031-10-02,14.52
368,0.009,215.602,6.138,2038-12-24,8.88
368,0.098,169.21,15.973,2039-01-13,13.64
368,0.074,159.814,8.83,2036-10-09,12.3
368,0.021,179.669,14.865,2031-09-26,12.13
368,0.097,187.921,11.942,2035-10-03,13.97
368,0.088,170.854,21.882,2035-10-03,12.29
368,0.019,185.044,6.969,2031-09-04,10.33
368,0.002,123.369,24.326,2032-08-25,7.05
368,0.094,162.359,14.786,2033-09-15,12.96
368,0.099,166.843,6.923,2033-09-29,13.94
368,0.089,133.797,12.812,2035-10-23,14.08
368,0.099,136.955,12.627,2031-08-09,11.55
368,0.099,181.824,17.202,2036-10-29,11.49
368,0.096,211.463,16.363,2035-09-09,13.93
368,0.046,171.832,10.039,2036-11-18,12.46
368,0.094,216.417,15.259,2032-08-25,11.33
368,0.021,161.786,9.299,2036-10-09,12.41
368,0.003,131.202,12.92,2038-11-26,8.13
368,0.055,128.584,15.385,2039-12-09,10.39
368,0.003,181.357,13.978,2035-11-14,10.78
368,0.086,127.153,18.908,2034-09-30,10.89
368,0.081,184.66,12.734,2039-01-05,13.99
368,0.057,224.87,22.678,2033-08-26,8.95
368,0.095,159.732,13.438,2035-10-25,14.14
368,0.03,140.928,13.423,2037-11-23,12.05
368,0.078,158.947,14.868,2034-09-20,8.43
368,0.097,139.77,11.542,2037-11-21,14.74
368,0.093,122.077,19.934,2032-08-31,12.54
368,0.08,120.548,18.993,2032-08-31,9.99
368,0.096,174.406,15.295,2031-09-08,12.29
368,0.09,211.278,15.17,2033-08-06,10.43
368,0.001,139.207,13.38,2032-09-20,10.93
368,0.097,132.081,13.337,2033-09-25,9.88
368,0.099,164.626,12.274,2031-09-26,14.73
368,0.077,189.825,16.296,2032-08-29,13.72
368,0.018,133.418,20.634,2036-10-31,11.13
368,0.095,180.842,15.485,2033-10-11,12.82
368,0.093,176.207,17.608,2033-10-27,14.44
368,0.027,139.018,13.842,2036-11-06,12.93
368,0.034,221.353,13.714,2035-12-04,14.02
368,0.01,161.385,9.54,2031-07-26,9.61
368,0.054,150.287,16.99,2032-09-20,9.78
368,0.079,190.062,12.019,2039-11-23,13.9
368,0.03,152.682,12.509,2035-10-01,13.87
368,0.085,216.988,16.565,2031-08-15,14.62
368,0.1,161.138,13.866,2035-10-23,10.85
368,0.018,209.55,22.03,2033-08-10,8.99
368,0.084,142.275,14.212,2033-09-15,12.89
368,0.081,202.32,17.97,2034-08-25,9.83
368,0.058,204.641,14.871,2031-08-31,12.31
368,0.097,180.757,12.051,2034-11-15,12.22
368,0.095,158.724,11.246,2034-10-28,13.05
368,0.058,157.077,8.365,2036-11-18,11.8
368,0.099,133.753,6.41,2034-10-16,13.02
368,0.038,132.318,13.369,2031-08-23,14.74
368,0.092,164.416,14.833,2033-08-26,10.32
368,0.045,131.885,7.744,2039-01-13,14.64
368,0.072,116.438,15.41,2031-08-23,8.77
368,0.031,143.535,13.53,2038-11-08,13.77
368,0.099,198.536,6.499,2037-10-24,9.99
368,0.09,141.2,16.814,2039-01-03,14.76
368,0.016,109.196,11.086,2038-12-24,14.14
368,0.098,183.751,12.983,2037-10-10,14.59
368,0.1,180.133,14.058,2036-10-29,13.01
368,0.09,207.845,15.531,2034-09-08,11.47
368,0.095,211.17,14.529,2033-08-06,10.31
368,0.1,163.353,12.183,2034-09-08,14.52
368,0.015,222.088,22.753,2037-12-07,7.63
368,0.029,164.277,13.898,2032-08-31,10.32
368,0.011,165.18,14.037,2033-09-13,12.52
368,0.0,172.055,11.142,2035-11-28,13.65
368,0.086,146.425,14.696,2031-07-26,10.84
368,0.098,164.928,13.041,2031-08-29,11.87
368,0.094,161.952,16.22,2034-10-30,13.45
368,0.049,144.275,11.079,2031-07-26,14.76
368,0.087,123.403,16.783,2039-12-03,13.78
368,0.096,144.655,9.052,2034-10-12,14.27
368,0.003,162.191,24.985,2031-09-06,7.85
368,0.068,216.908,19.961,2034-08-23,10.86
368,0.074,214.474,13.518,2036-11-10,13.08
368,0.044,210.956,15.76,2037-10-06,14.09
368,0.089,158.48,16.053,2034-10-18,13.61
368,0.096,170.93,12.937,2034-10-20,12.18
368,0.025,144.779,7.606,2035-10-07,12.15
368,0.074,222.79,15.201,2039-12-07,12.58
368,0.09,184.293,23.255,2033-10-07,10.81
368,0.042,118.064,14.587,2039-12-15,12.83
368,0.098,153.922,11.93,2034-09-14,14.59
368,0.097,185.426,12.677,2031-07-26,11.64
368,0.1,144.287,20.821,2039-12-15,11.45
368,0.018,155.627,9.531,2036-11-22,12.34
368,0.073,115.729,18.665,2031-08-17,12.19
368,0.092,132.351,13.311,2031-08-25,14.77
368,0.1,145.978,14.119,2032-09-20,10.2
368,0.096,217.415,16.534,2034-11-23,13.46
368,0.002,123.781,22.684,2031-08-13,13.18
368,0.073,115.729,15.806,2031-08-17,13.93
368,0.046,186.147,11.918,2039-11-05,9.82
368,0.095,132.209,23.021,2037-11-11,10.4
368,0.075,130.552,23.288,2035-10-15,12.22
368,0.063,189.352,12.588,2036-12-06,12.9
368,0.005,165.197,16.224,2032-08-03,7.82
368,0.089,220.908,15.469,2031-10-20,14.42
368,0.003,141.22,8.496,2035-10-13,11.69
368,0.049,147.01,13.405,2032-08-25,13.84
368,0.034,134.023,17.081,2036-10-31,9.44
368,0.094,223.867,10.282,2037-10-20,10.28
368,0.091,213.628,19.903,2039-10-28,10.96
368,0.002,155.309,14.053,2033-08-26,14.43
368,0.098,189.843,12.16,2037-10-06,14.75
368,0.1,179.11,15.379,2039-11-09,10.47
368,0.078,219.743,14.881,2033-10-29,14.3
368,0.001,161.786,11.966,2036-10-09,12.95
368,0.054,133.54,12.675,2031-08-15,11.81
368,0.006,184.055,14.489,2034-08-31,9.25
368,0.096,128.085,10.402,2031-09-02,14.89
368,0.079,181.735,14.014,2035-10-23,14.19
368,0.09,173.676,13.389,2032-10-10,13.66
368,0.093,165.725,16.253,2034-11-03,13.45
368,0.086,119.686,23.113,2031-08-17,10.69
368,0.087,157.335,14.703,2036-11-20,11.5
368,0.04,120.15,18.045,2038-11-30,14.77
368,0.099,129.354,15.457,2038-12-02,13.84
368,0.098,216.112,12.451,2035-09-13,11.27
368,0.064,138.683,12.714,2034-10-14,14.45
368,0.014,123.304,12.545,2032-09-06,13.59
368,0.097,139.473,16.882,2039-11-23,13.8
368,0.078,218.892,12.892,2036-09-19,13.06
368,0.076,163.818,15.0,2032-08-03,14.84
368,0.07,204.467,9.298,2032-11-23,14.53
368,0.001,179.484,24.722,2033-10-07,8.83
368,0.095,160.499,8.464,2037-10-20,11.16
368,0.097,145.175,21.947,2037-11-17,12.93
368,0.099,155.932,7.085,2036-10-09,10.92
368,0.005,167.701,11.953,2036-11-18,12.84
368,0.03,209.725,19.308,2031-07-06,10.84
368,0.093,177.626,7.949,2039-01-13,14.83
368,0.045,164.595,13.169,2032-08-25,10.94
368,0.078,168.92,17.48,2033-10-07,9.13
368,0.096,206.374,14.608,2038-10-23,13.76
368,0.085,192.109,14.067,2035-10-23,14.19
368,0.074,156.075,13.037,2033-08-26,12.78
368,0.098,211.097,7.357,2039-11-21,14.54
368,0.042,133.384,13.22,2031-09-06,9.0
368,0.091,173.83,12.171,2034-09-24,14.64
368,0.095,144.039,12.341,2033-10-05,13.9
368,0.098,193.929,13.661,2032-09-22,13.65
368,0.058,200.855,15.803,2032-11-11,13.79
368,0.064,167.888,10.4,2031-07-26,10.82
368,0.062,123.443,21.952,2031-08-17,12.33
368,0.07,128.724,11.513,2039-12-07,8.64
368,0.036,130.407,14.357,2039-12-15,12.61
368,0.041,185.252,17.709,2038-01-16,14.53
368,0.002,220.792,13.037,2033-08-06,12.84
368,0.099,137.103,9.808,2038-12-04,14.33
368,0.092,170.584,11.896,2037-10-14,14.78
368,0.087,175.759,11.644,2034-11-03,13.0
368,0.058,208.431,14.13,2036-10-09,13.06
368,0.013,149.993,8.005,2032-08-11,8.84
368,0.099,153.87,8.245,2033-10-25,13.7
368,0.099,135.472,16.957,2032-08-25,11.33
368,0.013,144.897,8.846,2036-10-19,12.27
368,0.099,171.276,9.881,2035-11-26,13.38
368,0.035,145.071,9.696,2033-10-05,13.61
368,0.097,148.675,11.644,2035-10-03,11.32
368,0.094,171.017,16.427,2031-09-20,14.5
368,0.09,194.412,13.526,2034-09-02,12.0
368,0.099,158.719,13.407,2033-10-11,13.87
368,0.054,198.709,15.378,2035-11-14,10.51
368,0.005,114.684,14.711,2039-12-13,13.83
368,0.092,179.015,8.921,2037-11-15,10.75
368,0.049,132.357,13.2,2031-08-19,11.96
368,0.099,131.627,8.319,2033-10-13,14.3
368,0.052,146.969,13.182,2033-09-05,12.87
368,0.055,149.061,16.314,2032-08-23,7.76
368,0.1,172.254,14.037,2035-09-17,10.89
368,0.019,184.452,13.644,2033-09-17,12.61
368,0.078,137.39,7.967,2031-09-08,9.76
368,0.09,190.077,8.986,2039-11-25,13.38
368,0.001,215.073,12.745,2032-10-10,10.37
368,0.074,142.545,12.945,2037-11-25,11.99
368,0.099,208.731,17.912,2038-10-17,11.66
368,0.002,212.813,18.753,2035-09-07,10.15
368,0.041,148.965,15.278,2034-09-22,14.56
368,0.009,188.526,12.672,2035-09-13,13.86
368,0.092,219.34,17.698,2031-11-03,14.54
368,0.094,131.858,16.482,2031-09-16,14.61
368,0.05,159.14,12.252,2032-08-27,13.84
368,0.055,132.447,12.297,2031-09-06,9.11
368,0.007,173.6,18.259,2032-08-01,11.45
368,0.056,219.842,15.173,2032-10-10,11.15
368,0.099,150.321,12.746,2031-07-26,11.35
368,0.022,140.497,12.089,2032-09-20,13.66
368,0.06,139.872,18.873,2035-10-25,12.03
368,0.087,195.09,19.918,2036-10-09,14.15
368,0.034,148.597,6.965,2036-11-14,10.99
368,0.098,138.536,10.435,2031-08-01,14.89
368,0.088,127.239,14.463,2038-11-22,13.76
368,0.047,190.702,16.038,2033-09-05,12.21
368,0.095,131.309,15.573,2032-10-04,13.9
368,0.025,185.985,14.021,2033-08-26,12.89
368,0.099,193.593,18.719,2039-11-03,10.87
368,0.093,176.628,11.545,2032-08-03,13.95
368,0.088,133.651,14.166,2033-10-05,13.06
368,0.096,162.25,13.869,2039-01-03,14.83
368,0.095,193.767,22.714,2039-11-01,13.61
368,0.005,217.08,8.518,2035-12-04,11.55
368,0.062,134.434,23.172,2036-10-25,8.63
368,0.098,174.842,14.292,2034-09-02,13.06
368,0.099,183.254,11.721,2031-07-26,14.93
368,0.096,181.964,17.005,2039-11-07,10.7
368,0.006,110.345,6.973,2039-12-21,14.45
368,0.091,148.455,12.492,2031-09-16,11.61
368,0.099,132.732,9.09,2034-10-26,14.24
368,0.096,210.34,9.093,2036-12-02,11.05
368,0.1,157.049,12.392,2035-11-08,11.11
368,0.002,144.01,13.167,2032-08-19,10.96
368,0.021,150.422,13.013,2037-10-26,14.81
368,0.1,113.88,16.393,2031-08-19,12.09
368,0.076,190.972,14.072,2039-11-03,13.49
368,0.099,147.911,15.895,2034-09-20,13.54
368,0.089,199.685,12.502,2035-09-13,13.92
368,0.046,133.424,12.507,2035-10-25,14.02
368,0.096,165.705,12.708,2034-11-03,14.78
368,0.097,146.402,12.089,2033-09-05,14.05
368,0.096,192.113,15.543,2037-10-08,8.87
368,0.089,164.998,13.279,2033-08-22,12.68
368,0.011,135.156,14.664,2039-11-23,12.78
368,0.003,219.636,20.946,2033-08-06,11.63
368,0.072,176.783,13.688,2038-11-30,13.65
368,0.09,152.043,12.872,2038-12-02,13.73
368,0.075,141.287,12.349,2037-11-01,14.84
368,0.095,171.867,12.687,2031-08-01,11.79
368,0.001,209.758,12.937,2035-09-13,14.03
368,0.095,206.634,14.759,2033-11-18,12.85
368,0.02,132.116,20.634,2036-10-27,11.15
368,0.1,215.202,13.829,2034-09-02,12.04
368,0.1,144.127,14.764,2034-09-28,9.25
368,0.096,145.822,6.877,2039-11-23,13.95
368,0.09,142.083,14.339,2038-11-12,13.79
368,0.099,151.487,12.12,2036-11-18,12.84
368,0.099,167.701,9.093,2036-11-18,12.24
368,0.022,216.196,6.135,2038-12-24,8.93
368,0.052,134.02,12.824,2031-08-15,11.86
368,0.027,119.135,17.894,2032-08-29,12.79
368,0.005,137.626,19.484,2037-11-17,8.22
368,0.028,180.149,9.65,2035-10-03,13.48
368,0.09,167.593,13.304,2032-10-10,14.98
368,0.099,221.434,14.417,2035-09-01,13.84
368,0.094,200.779,7.597,2039-11-23,14.65
368,0.099,202.99,11.409,2035-12-10,13.67
368,0.099,178.402,12.054,2034-11-03,14.5
368,0.039,153.637,16.252,2032-10-10,13.77
368,0.099,159.835,12.367,2035-09-25,13.79
368,0.067,171.514,12.007,2032-08-03,13.85
368,0.091,120.812,19.124,2032-08-31,9.98
368,0.09,158.083,10.099,2039-11-11,13.57
368,0.093,138.435,17.772,2036-11-06,11.44
368,0.08,208.253,17.76,2038-11-08,14.9
368,0.083,214.187,22.551,2037-12-07,10.15
368,0.092,153.576,14.397,2038-11-08,13.79
368,0.066,141.042,17.882,2038-11-10,14.68
368,0.093,139.633,13.459,2036-11-06,12.89
368,0.072,169.348,8.056,2032-08-03,9.63
368,0.003,208.311,16.081,2033-08-06,6.92
368,0.1,160.059,13.104,2035-10-03,14.13
368,0.059,215.658,10.15,2036-12-02,11.06
368,0.081,118.407,16.655,2032-08-29,12.95
368,0.053,116.128,17.302,2031-08-15,10.76
368,0.068,144.941,6.866,2033-10-05,13.93
368,0.086,147.504,16.056,2032-08-29,11.29
368,0.091,157.217,10.399,2031-07-26,9.48
368,0.008,173.125,17.906,2033-10-07,6.59
368,0.099,205.963,17.245,2031-11-03,14.52
368,0.085,147.982,16.325,2031-10-16,14.84
368,0.004,133.959,10.033,2034-10-14,12.53
368,0.092,184.165,17.517,2039-11-05,10.76
368,0.002,215.453,6.284,2038-12-24,8.82
368,0.098,120.635,13.011,2032-09-06,13.48
368,0.082,123.11,17.707,2033-09-17,9.17
368,0.072,213.583,13.176,2033-10-29,12.72
368,0.046,133.701,16.214,2033-09-15,10.43
368,0.099,136.725,16.801,2031-09-26,14.61
368,0.098,190.745,12.595,2035-11-14,12.01
368,0.067,134.472,6.627,2034-10-12,12.97
368,0.008,138.55,15.346,2035-10-25,13.75
368,0.086,205.346,13.143,2033-10-31,13.98
368,0.09,171.214,8.393,2037-11-15,10.81
368,0.006,125.072,22.283,2032-08-25,12.31
368,0.1,144.718,14.502,2032-08-17,11.24
368,0.003,110.745,13.155,2037-12-25,15.0
368,0.032,115.744,11.378,2031-08-21,14.64
368,0.076,213.788,16.311,2036-09-19,13.15
368,0.098,197.202,11.974,2035-09-09,12.2
368,0.1,196.887,13.324,2036-11-14,13.07
368,0.1,224.052,15.403,2032-11-11,13.9
368,0.087,124.102,19.262,2033-09-13,14.07
368,0.081,176.266,14.072,2033-10-09,12.72
368,0.099,139.035,23.191,2036-10-25,13.64
368,0.096,196.438,12.101,2032-10-30,14.32
368,0.082,203.461,10.481,2036-12-06,11.59
368,0.091,168.307,12.493,2037-10-16,10.68
368,0.052,156.139,18.522,2031-07-22,12.26
368,0.052,138.989,12.826,2032-09-20,10.76
368,0.05,142.973,16.793,2034-10-14,11.16
368,0.024,220.412,11.879,2034-12-13,14.72
368,0.095,169.542,18.003,2032-08-03,11.44
368,0.089,118.874,15.695,2038-12-02,13.74
368,0.06,181.973,7.185,2034-09-22,13.25
368,0.098,204.965,14.785,2032-10-10,11.15
368,0.099,170.97,15.529,2037-12-27,14.55
368,0.01,135.058,10.737,2038-12-02,14.31
368,0.052,209.662,14.649,2031-07-06,14.21
368,0.097,183.409,10.897,2035-12-04,13.58
368,0.098,180.807,17.719,2039-01-13,14.7
368,0.06,186.337,14.375,2038-10-29,13.8
368,0.099,113.061,12.396,2039-12-17,13.05
368,0.097,187.246,13.578,2035-09-13,11.01
368,0.1,172.033,14.177,2033-10-11,12.71
368,0.095,146.057,13.113,2033-10-07,12.72
368,0.011,180.011,13.108,2035-12-04,14.02
368,0.011,196.46,18.649,2038-10-29,14.79
368,0.006,142.037,8.198,2037-11-23,10.95
368,0.092,224.018,23.567,2037-12-07,12.64
368,0.094,181.121,13.411,2033-09-17,12.85
368,0.095,132.474,15.544,2031-09-08,14.62
368,0.06,136.209,8.383,2035-10-19,13.11
368,0.089,132.162,16.639,2036-10-27,14.64
368,0.096,167.391,16.131,2038-11-10,13.71
368,0.088,138.076,8.887,2038-11-14,14.57
368,0.096,147.355,13.861,2038-11-08,13.81
368,0.093,205.369,11.34,2034-09-22,13.81
368,0.098,192.611,15.807,2032-10-30,13.6
368,0.098,207.53,15.569,2033-08-06,10.47
368,0.095,204.851,13.138,2033-10-25,13.18
368,0.016,196.588,10.749,2036-12-02,10.28
368,0.097,176.091,15.077,2032-09-18,14.05
368,0.049,186.31,16.209,2034-08-29,13.06
368,0.038,167.908,14.798,2031-09-26,12.19
368,0.038,212.995,18.496,2037-12-07,13.43
368,0.031,179.672,12.812,2035-12-04,13.97
368,0.009,169.921,13.608,2033-08-28,10.04
368,0.031,182.69,14.149,2035-09-13,10.9
368,0.087,121.273,19.987,2032-08-25,9.83
368,0.099,162.422,15.263,2033-10-03,12.79
368,0.095,124.796,17.553,2033-09-15,10.54
368,0.1,154.965,13.498,2034-10-10,11.78
368,0.088,188.996,18.158,2039-11-03,13.76
368,0.079,141.577,17.711,2038-12-12,14.6
368,0.086,195.6,15.099,2033-10-19,12.69
368,0.099,220.518,14.488,2031-09-04,12.25
368,0.075,183.545,12.508,2035-12-04,13.91
368,0.05,170.396,12.677,2032-09-08,10.52
368,0.086,209.41,17.786,2035-10-19,12.44
368,0.091,209.582,17.571,2036-09-21,11.24
368,0.089,175.925,14.661,2032-10-16,13.64
368,0.081,222.229,21.882,2035-11-14,12.18
368,0.099,133.797,12.64,2035-10-23,14.05
368,0.092,190.733,13.731,2033-10-29,12.74
368,0.096,204.01,20.446,2037-12-05,12.45
368,0.011,210.514,14.525,2038-11-12,8.01
368,0.0,159.807,8.007,2033-10-07,8.45
368,0.006,136.216,19.233,2036-10-31,14.2
368,0.091,185.452,11.514,2035-10-27,12.7
368,0.001,160.115,13.369,2032-08-07,13.51
368,0.079,132.263,18.5,2036-10-29,9.22
368,0.097,136.195,17.812,2035-10-23,12.37
368,0.056,143.691,18.372,2038-12-04,14.73
368,0.016,125.174,14.878,2033-09-21,12.33
368,0.045,206.389,13.533,2032-11-17,14.1
368,0.085,125.288,23.241,2032-08-25,14.76
368,0.095,133.957,19.591,2034-09-22,14.78
368,0.088,223.379,12.64,2032-10-14,10.58
368,0.1,119.81,15.402,2038-11-30,13.74
368,0.1,199.158,14.978,2035-09-15,13.86
368,0.097,174.887,16.413,2038-11-10,13.71
368,0.087,221.986,11.335,2036-11-06,10.3
368,0.07,138.319,21.486,2034-09-22,14.88
368,0.1,153.403,12.857,2038-11-02,13.8
368,0.086,139.035,22.27,2036-10-25,13.4
368,0.03,130.53,20.439,2035-10-15,9.82
368,0.091,196.601,7.856,2034-11-23,13.1
368,0.032,149.378,19.073,2034-09-22,13.24
368,0.093,180.566,11.926,2035-11-14,12.05
368,0.088,186.467,15.334,2033-09-05,12.87
368,0.099,135.828,15.971,2035-10-17,12.07
368,0.085,161.093,14.751,2039-11-11,12.63
368,0.004,134.226,6.441,2034-10-12,13.08
368,0.001,150.076,13.575,2038-01-16,14.91
368,0.02,163.765,13.691,2032-08-03,13.46
368,0.089,193.283,15.533,2033-08-18,14.5
368,0.079,180.136,21.133,2037-10-26,8.07
368,0.004,164.595,13.864,2032-08-25,11.11
368,0.097,141.335,8.837,2038-12-12,14.46
368,0.091,198.261,12.723,2036-12-02,12.85
368,0.061,136.538,11.703,2039-01-13,14.77
368,0.024,133.596,6.461,2034-10-14,13.02
368,0.099,156.88,15.048,2035-11-08,12.51
368,0.094,157.153,14.112,2031-08-15,14.73
368,0.038,155.817,13.044,2035-11-08,11.02
368,0.078,148.115,12.382,2032-08-31,13.88
368,0.094,156.119,15.929,2032-08-07,11.32
368,0.063,172.765,13.831,2034-11-09,11.96
368,0.092,164.953,13.048,2038-10-29,13.84
368,0.039,169.499,14.281,2033-08-28,10.21
368,0.093,134.02,12.981,2031-08-15,11.92
368,0.063,109.551,12.582,2038-12-24,14.83
368,0.005,223.425,19.691,2036-09-19,9.17
368,0.086,131.906,7.929,2033-10-11,14.27
368,0.013,176.469,14.986,2031-10-06,14.51
368,0.087,217.703,13.534,2032-10-06,13.34
368,0.089,142.289,15.658,2034-09-22,14.58
368,0.096,162.191,13.075,2033-09-17,9.8
368,0.08,203.332,17.09,2037-12-07,12.25
368,0.064,151.76,16.124,2038-12-08,13.63
368,0.089,171.779,12.892,2035-09-19,13.76
368,0.091,152.852,6.828,2036-10-13,10.96
368,0.097,163.09,7.583,2033-09-09,7.92
368,0.044,169.005,18.346,2031-08-07,10.79
368,0.041,173.899,16.052,2036-11-20,9.55
368,0.002,134.021,14.593,2032-09-16,11.16
368,0.1,176.967,7.417,2036-10-01,10.87
368,0.099,117.426,15.634,2038-12-04,13.74
368,0.01,187.654,12.233,2031-07-26,14.87
368,0.095,170.709,16.992,2035-09-19,12.5
368,0.1,130.32,11.536,2032-09-14,13.79
368,0.097,214.618,8.009,2031-07-16,9.91
368,0.086,189.455,12.972,2036-10-01,13.14
368,0.086,216.711,14.346,2031-07-10,10.92
368,0.095,161.688,16.311,2032-08-05,9.89
368,0.1,132.266,13.882,2039-12-19,12.71
368,0.099,160.51,6.714,2035-10-21,11.95
368,0.004,123.651,15.55,2033-09-17,12.23
368,0.099,146.393,13.387,2034-09-22,12.01
368,0.094,165.945,13.889,2033-10-21,12.77
368,0.087,150.66,17.906,2038-11-04,14.66
368,0.056,134.342,11.426,2039-12-15,9.61
368,0.032,201.481,12.093,2036-12-02,10.12
368,0.1,113.568,18.722,2031-08-15,10.74
368,0.097,132.202,17.976,2037-11-11,12.36
368,0.091,157.096,9.023,2034-09-26,13.29
368,0.024,163.949,10.808,2036-10-09,12.73
368,0.053,189.779,14.674,2037-10-06,12.29
368,0.098,138.227,10.381,2031-08-01,14.91
368,0.005,189.369,15.238,2038-10-23,13.38
368,0.073,158.579,9.425,2038-11-14,14.5
368,0.085,192.411,8.085,2035-11-12,11.67
368,0.076,208.912,7.018,2036-12-06,10.76
368,0.094,146.279,7.979,2035-10-07,12.15
368,0.0,169.539,12.535,2031-09-26,11.52
368,0.043,140.385,12.272,2033-10-05,13.33
368,0.012,213.398,13.983,2031-07-06,11.2
368,0.014,184.357,8.421,2037-12-07,10.09
368,0.019,210.36,13.867,2035-12-04,14.08
368,0.044,192.093,7.623,2039-01-23,15.0
368,0.076,130.414,14.585,2033-09-25,10.19
368,0.09,185.85,13.204,2034-11-23,13.58
368,0.097,182.922,13.963,2034-09-04,11.92
368,0.077,174.203,12.506,2034-09-02,13.1
368,0.044,189.779,8.421,2037-10-06,10.26
368,0.067,187.964,13.516,2035-10-31,10.99
368,0.082,118.816,19.013,2032-08-29,11.4
368,0.1,200.998,13.733,2035-09-09,10.99
368,0.038,123.792,18.003,2032-08-25,11.38
368,0.086,125.287,12.784,2031-08-31,11.27
368,0.093,163.411,13.29,2031-09-26,14.66
